sim_time,event,target,params
3.0022530555725098,BatteryUpdate,companion-computer-lite,level=89
3.0023109912872314,BatteryUpdate,companion-computer-lite,level=89
3.0024030208587646,BatteryUpdate,companion-computer-lite,level=89
3.002506971359253,BatteryUpdate,companion-computer-lite,level=89
3.0025808811187744,BatteryUpdate,companion-computer-lite,level=89
3.2531509399414062,BatteryUpdate,companion-computer-lite,level=89
3.253363847732544,BatteryUpdate,companion-computer-lite,level=89
3.253471851348877,BatteryUpdate,companion-computer-lite,level=89
3.253821849822998,BatteryUpdate,companion-computer-lite,level=89
3.253943920135498,BatteryUpdate,companion-computer-lite,level=89
3.254138946533203,BatteryUpdate,companion-computer-lite,level=89
3.25421404838562,BatteryUpdate,companion-computer-lite,level=89
3.254287004470825,BatteryUpdate,companion-computer-lite,level=89
3.2543749809265137,BatteryUpdate,companion-computer-lite,level=89
3.2544450759887695,BatteryUpdate,companion-computer-lite,level=89
3.2545218467712402,BatteryUpdate,companion-computer-lite,level=89
3.2548210620880127,BatteryUpdate,companion-computer-lite,level=89
3.2549798488616943,BatteryUpdate,companion-computer-lite,level=89
3.255112886428833,BatteryUpdate,companion-computer-lite,level=89
3.255182981491089,BatteryUpdate,companion-computer-lite,level=89
3.2552499771118164,BatteryUpdate,companion-computer-lite,level=89
3.255384922027588,BatteryUpdate,companion-computer-lite,level=89
3.2555110454559326,BatteryUpdate,companion-computer-lite,level=89
3.2558090686798096,BatteryUpdate,companion-computer-lite,level=89
3.255892038345337,BatteryUpdate,companion-computer-lite,level=89
3.2560369968414307,BatteryUpdate,companion-computer-lite,level=89
3.2561800479888916,BatteryUpdate,companion-computer-lite,level=89
3.2563068866729736,BatteryUpdate,companion-computer-lite,level=89
3.256412982940674,BatteryUpdate,companion-computer-lite,level=89
3.2564849853515625,BatteryUpdate,companion-computer-lite,level=89
3.2565479278564453,BatteryUpdate,companion-computer-lite,level=89
3.256608009338379,BatteryUpdate,companion-computer-lite,level=89
3.2566890716552734,BatteryUpdate,companion-computer-lite,level=89
3.2567639350891113,BatteryUpdate,companion-computer-lite,level=89
3.2822439670562744,BatteryUpdate,companion-computer-lite,level=89
3.4998109340667725,BatteryUpdate,companion-computer-lite,level=89
3.5000059604644775,BatteryUpdate,companion-computer-lite,level=89
3.50010085105896,BatteryUpdate,companion-computer-lite,level=89
3.500251054763794,BatteryUpdate,companion-computer-lite,level=89
3.5003578662872314,BatteryUpdate,companion-computer-lite,level=89
3.5004429817199707,BatteryUpdate,companion-computer-lite,level=89
3.5005199909210205,BatteryUpdate,companion-computer-lite,level=89
3.5005998611450195,BatteryUpdate,companion-computer-lite,level=89
3.5007338523864746,BatteryUpdate,companion-computer-lite,level=89
3.5008270740509033,BatteryUpdate,companion-computer-lite,level=89
3.5009069442749023,BatteryUpdate,companion-computer-lite,level=89
3.5009748935699463,BatteryUpdate,companion-computer-lite,level=89
3.5010368824005127,BatteryUpdate,companion-computer-lite,level=89
3.501106023788452,BatteryUpdate,companion-computer-lite,level=89
3.501167058944702,BatteryUpdate,companion-computer-lite,level=89
3.501370906829834,BatteryUpdate,companion-computer-lite,level=89
3.501455068588257,BatteryUpdate,companion-computer-lite,level=89
3.5015180110931396,BatteryUpdate,companion-computer-lite,level=89
3.5015859603881836,BatteryUpdate,companion-computer-lite,level=89
3.5016469955444336,BatteryUpdate,companion-computer-lite,level=89
3.501729965209961,BatteryUpdate,companion-computer-lite,level=89
3.5018069744110107,BatteryUpdate,companion-computer-lite,level=89
3.5018999576568604,BatteryUpdate,companion-computer-lite,level=89
3.501962900161743,BatteryUpdate,companion-computer-lite,level=89
3.502030849456787,BatteryUpdate,companion-computer-lite,level=89
3.502091884613037,BatteryUpdate,companion-computer-lite,level=89
3.5021510124206543,BatteryUpdate,companion-computer-lite,level=89
3.5022499561309814,BatteryUpdate,companion-computer-lite,level=89
3.5025248527526855,BatteryUpdate,companion-computer-lite,level=89
3.74967885017395,BatteryUpdate,companion-computer-lite,level=89
3.750558853149414,BatteryUpdate,companion-computer-lite,level=89
3.750656843185425,BatteryUpdate,companion-computer-lite,level=89
3.750730037689209,BatteryUpdate,companion-computer-lite,level=89
3.7508790493011475,BatteryUpdate,companion-computer-lite,level=89
3.7509989738464355,BatteryUpdate,companion-computer-lite,level=89
3.7510690689086914,BatteryUpdate,companion-computer-lite,level=89
3.7511649131774902,BatteryUpdate,companion-computer-lite,level=89
3.751260995864868,BatteryUpdate,companion-computer-lite,level=89
3.7513298988342285,BatteryUpdate,companion-computer-lite,level=89
3.7514119148254395,BatteryUpdate,companion-computer-lite,level=89
3.7514798641204834,BatteryUpdate,companion-computer-lite,level=89
